ID,Name,Concepticon_ID,Concepticon_Gloss
1,yesterday (2),,
2,yesterday (1),,
3,yes (2),,
4,"yes (1), to be so",,
5,yellow > tawny,,
6,yellow > brown,,
7,yellow,1424,YELLOW
8,yawn,1028,YAWN
10,wrist (1),,
11,wrinkle (3),,
12,wrinkle (2),,
13,"wrinkle (1), ruffle",,
14,wrap,1113,WRAP
15,wound,1109,WOUND
16,worm,1219,WORM
17,woodpecker,2447,WOODPECKER
18,"within, inside",,
19,"with, instrument",,
20,"wise, smart, mature",,
21,"wipe, rub, scour",,
22,"wipe > rub, sweep",,
23,winter,1471,WINTER
24,wing (2),,
25,wing (1),,
26,wind (3),,
27,wind (2),,
28,wind (1),,
29,win,866,WIN
30,wilt,,
31,"willow, Salix sp.",,
32,"will, purpose",,
33,wild cat (2),,
34,wild cat (1),,
35,wife,1199,WIFE
36,whoop,,
37,who,1235,WHO
38,white man,2839,WHITE MAN
39,white (2),,
40,white (1),,
41,whistle (3),,
42,whistle (2),,
43,"whistle (1), chirp",,
44,whip,2630,WHIP
46,what size,,
47,weigh,1098,WEIGH
48,weave (2),,
49,weave (1),,
50,"wear pants, wear on legs",,
51,wear on the feet,,
52,wear around the neck,,
53,wear about the shoulders,,
54,weak,1601,WEAK
55,"water, liquid",,
56,water,948,WATER
57,wash,1453,WASH
58,warm (2),,
59,warm (1),,
60,"war, warpath",,
61,want (3),,
62,want (2),,
63,want (1),,
64,walnut,2042,WALNUT
65,walk (2),,
66,walk (1),,
67,wait for,,
68,vomit,1278,VOMIT
69,"voice (2), bellow, howl",,
70,voice (1),,
71,visible,1868,VISIBLE
72,vine,343,VINE
73,vermin (6),,
74,vermin (5),,
75,vermin (4),,
76,vermin (3),,
77,vermin (2),,
78,vermin (1),,
79,"vagina, vulva",,
80,"use, do with",,
81,"urine (2), urinate (2)",,
82,"urine (1), urinate (1)",,
83,"upstream, upwind",,
84,"upright, insert",,
85,"up, upwards, upper",,
86,"untie, untwist",,
87,unstable,,
88,"uncle, mother’s brother",,
89,two,1498,TWO
90,"twist > wrap, fold",,
91,twist > curly (3),,
92,twist > curly (2),,
93,twist > curly (1),,
94,twist (3),,
95,twist (2),,
96,twist (1),,
97,twins (2),,
98,"twin, pair",,
99,turtle (2),,
100,turtle (1),,
101,"turnip, Psoralea (2)",,
102,"turnip, Psoralea (1)",,
103,turn over (4),,
104,turn over (3),,
105,"turn over (2), roll (2)",,
106,"turn over (1), roll (1)",,
107,turn (2),,
108,turn (1) > roll,,
109,"tree, wood",,
110,"tree, bone, leg, stalk, stem, trunk",,
111,travel,3665,TRAVEL
112,trap,,
113,trade,898,TRADE
114,town (2),,
115,town (1),,
116,towards (2),,
117,towards (1),,
118,toward,,
119,touch,1892,TOUCH
120,tooth (2),,
121,"tooth (1), edge, point",,
122,tongue,1205,TONGUE
123,tobacco,974,TOBACCO
124,"tipi, conical tent",,
125,time reference,,
126,tie (3),,
127,tie (2),,
128,tie (1),,
129,thunder (2),,
130,thunder (1),,
131,throw dart,,
132,throw away,3696,THROW AWAY
133,throat,1346,THROAT
134,three,492,THREE
135,"this, here, now (3)",,
136,"this, here, now (2)",,
137,"this, here, now (1)",,
138,this side (2),,
139,this side (1),,
140,third daughter,,
141,think (3),,
142,think (2),,
143,think (1),,
144,thin,2308,THIN
145,thigh,800,THIGH
146,thick,1244,THICK
147,the,,
148,that (3),,
149,"that (2) > demonstrative, reference marker, relative",,
150,that (1),,
151,thank you,,
152,testicle (2),,
153,testicle (1),,
154,ten (2),,
155,ten (1),,
156,temporal subordination,,
157,tell,1711,TELL
158,teen formative,,
159,tear,,
160,tail (2) > bird tail,,
161,tail (1),,
162,"sycamore ? (birch, maple)",,
163,swell (4),,
164,swell (3),,
165,swell (2),,
166,swell (1),,
167,sweet (2),,
168,sweet (1),,
169,sweat,,
170,swallow (bird),3077,SWALLOW (BIRD)
171,"surround, head off, intercept",,
172,surround,,
174,sun,1343,SUN
175,summer,1342,SUMMER
176,sudden action (2),,
177,sudden action (1),,
178,suck (3),,
179,suck (2),,
180,suck (1),,
181,"stun, kill",,
182,stuff,,
183,struggle,,
184,strike (6),,
185,strike (5),,
186,strike (4),,
187,strike (3),,
188,strike (2),,
189,strike (1),,
190,stretch (3),,
191,stretch (2),,
192,stretch (1),,
193,strawberry,3138,STRAWBERRY
194,straight,1404,STRAIGHT
195,store away,,
196,stop (2),,
197,stop (1),,
198,"stomach, paunch",,
199,stink (3),,
200,stink (2),,
201,stink (1),,
202,stiff,,
203,stick (7),,
204,stick (6),,
205,stick (5),,
206,stick (4),,
207,stick (3),,
208,stick (2),,
209,stick (1),,
210,steal (2),,
211,steal (1),,
212,star (3),,
213,star (2),,
214,star (1),,
215,"standing, inanim. classifier",,
216,"standing, continue, standing positional",,
217,stand,1442,STAND
218,stagger,,
219,stab (2),,
220,stab (1),,
221,squirrel > ground squirrel,,
222,squirrel > flying squirrel,,
223,squirrel (2),,
224,squirrel (1),,
225,squeeze (9),,
226,squeeze (8),,
227,squeeze (7),,
228,squeeze (6),,
229,squeeze (5),,
230,squeeze (4),,
231,squeeze (3),,
232,squeeze (2),,
233,squeeze (1),,
234,sprout,,
235,spring (water) (2),,
236,spring (water) (1),,
237,spring (season),,
238,spread out,38,SPREAD OUT
239,spread > flat (5),,
240,spread > flat (4),,
241,spread > flat (3),,
242,spread > flat (2),,
243,spread > flat (1),,
244,spread (3),,
245,spread (2),,
246,spread (1),,
247,spouse,2514,SPOUSE
248,spotted > striped,,
249,spotted (2),,
250,spotted (1),,
251,split (9),,
252,split (8),,
253,split (7),,
254,split (6),,
255,split (5),,
256,split (4),,
257,split (3),,
258,split (2),,
259,split (1),,
260,"spit (2), foam",,
261,spit (1),,
262,spine (2),,
263,spine (1),,
264,spill,,
265,spider,843,SPIDER
266,"speak, talk",,
267,south > downstream,,
268,south,1595,SOUTH
269,sour (3),,
270,sour (2),,
271,sour (1),,
272,soup,1547,SOUP
273,song,1096,SONG
274,son-in-law (2),,
275,son-in-law (1),,
276,"son, third or younger",,
277,"son, second born",,
278,"son, first or eldest",,
279,son,1620,SON
280,something (2),,
281,something (1),,
282,"some, a little",,
283,soldier,1941,SOLDIER
284,soft (3),,
285,soft (2),,
286,soft (1),,
287,"soak, spill (1)",,
288,"so, thus",,
289,snowshoe,233,SNOWSHOE
290,snow (3),,
291,snow (2),,
292,snow (1),,
293,snot,,
294,"snipe (sandpiper, killdeer)",,
295,sneeze,1621,SNEEZE
296,smooth (2),,
297,smooth (1),,
298,"smoke tobacco, pipe",,
299,smell,2124,SMELL
300,slowly,2165,SLOWLY
301,slow,701,SLOW
302,slip (6),,
303,slip (5),,
304,slip (4),,
305,slip (3),,
306,slip (2),,
307,slip (1),,
308,slide (4),,
309,slide (3),,
310,slide (2),,
311,slide (1),,
312,sleep,1585,SLEEP
313,sky,1732,SKY
314,skunk,,
315,"skinny, thin",,
316,skin,763,SKIN
317,skim (3),,
318,skim (2),,
319,skim (1),,
320,six,1703,SIX
321,"sitting, be; sitting positional",,
322,"sister-in-law (2) wHuSi, wBrWi",,
323,"sister-in-law (1) mWiSi, mBrWi",,
324,sister (6),,
325,sister (5) wSiYo,,
326,sister (4) wSiEl,,
327,sister (3) mSiYo,,
328,sister (2) mSiEl,,
329,sister (1) mSiEl,,
330,sink > drown,,
331,singe,3698,SINGE
332,sing,1261,SING
333,sinew,,
334,similitive,,
335,similar,1558,SIMILAR
336,side (2),,
337,side (1),,
338,show,1039,SHOW
339,shout,715,SHOUT
340,shoulder > scapula,,
341,shoulder,1482,SHOULDER
342,short,1645,SHORT
343,shooting instrumental,,
344,shoot,1172,SHOOT
345,shine (4),,
346,shine (3),,
347,shine (2),,
348,shine (1),,
349,shinbone,,
350,shin,186,SHIN
351,shell > spoon,,
352,"sharpen, grind",,
353,sharp (2),,
354,sharp (1),,
355,shallow,193,SHALLOW
356,shake > tremble,,
357,shake > move (2),,
358,shake > move (1),,
359,shake (4),,
360,shake (3),,
361,shake (2),,
362,shake (1),,
363,"shadow, soul",,
364,sew,1457,SEW
365,seven (2),,
366,seven (1),,
367,set upright,,
368,separate > forked,,
369,separate (5),,
370,separate (4),,
371,separate (3),,
372,separate (2),,
373,separate (1),,
374,see (2),,
375,see (1),,
376,second daughter,,
377,"scratch > dig, dig out",,
378,scratch,1436,SCRATCH
379,"scrape clean > wipe clean, clear off",,
380,"scrape clean > scrape up, scrape off, clear off",,
381,"scrape > smooth, shave (2)",,
382,"scrape > smooth, shave (1)",,
383,"scrape > scratching noise, scraping noise, sweep",,
384,"scrape > scratch, grate, rake",,
385,"scrape > scrape around, heap up",,
386,scrape > peel,,
387,"scrape > dig, scratch",,
388,scrape (4),,
389,scrape (3),,
390,scrape (2),,
391,scrape (1),,
392,scatter (2),,
393,scatter (1),,
394,scar (2),,
395,scar (1),,
396,say,1458,SAY
397,sand (2),,
398,sand (1),,
399,salt (2),,
400,salt (1),,
401,"sacred (2b), god",,
402,"sacred (2a), snake",,
403,sacred (1b),,
404,sacred (1a),,
405,"run (3), get out",,
406,run (2),,
407,run (1),,
408,rub (2),,
409,rub (1),,
410,round (3),,
411,round (2),,
412,round (1),,
413,rough (4),,
414,rough (3),,
415,rough (2),,
416,rough (1),,
417,roll,827,ROLL
418,"rock (4), pebble",,
419,rock (3),,
420,rock (2),,
421,rock (1),,
422,robin,2402,ROBIN
423,roast (2),,
424,roast (1),,
425,road (2),,
426,"road (1), path",,
427,river,666,RIVER
428,"ripe, cooked",,
429,rip (3),,
430,rip (2),,
431,rip (1),,
432,"rim, bottom of kettle",,
433,right (side),,
434,right (hand),,
435,"rice, wild, Zizania aquatica",,
436,"rib; back, lower",,
437,rib,801,RIB
438,remember,707,REMEMBER
439,red (2),,
440,"red (1b), red hawthorn",,
441,red (1a),,
442,raw,1959,RAW
443,"rattle, rumble",,
444,rattle (2c),,
445,rattle (2b),,
446,rattle (2a),,
447,rattle (1c),,
448,rattle (1b),,
449,rattle (1a),,
450,rain (2),,
451,rain (1),,
452,raccoon,828,RACCOON
453,rabbit,1136,RABBIT
454,quiver (for arrows),,
455,quiet; rustle,,
456,quantifier (2),,
457,quantifier (1),,
458,"quail, prairie chicken",,
459,"put, set upright",,
460,"put in, fill, plant",,
461,put (2),,
462,put,998,PUT
463,push instrumental,,
464,push (pull),,
465,push (2),,
466,"pull, push (2)",,
467,"pull, push (1)",,
468,"price, wages",,
469,"press, instrumental",,
470,press down,,
471,press,1913,PRESS
472,precipitate,,
473,prairie,,
474,powder,3368,POWDER
475,"pound, mortar",,
476,pound,354,POUND
477,"potato, ground nut",,
478,possessive root,,
479,"portative, comitative, have",,
480,porcupine,2510,PORCUPINE
481,"pole(s), lodge",,
482,point at,,
483,plural,,
484,plum,,
485,play (2),,
486,play (1),,
487,pine tree,,
488,pinch (2),,
489,pinch (1),,
490,pierce,398,PIERCE
491,pick fruit,,
492,persimmon,2044,PERSIMMON
493,permit,1003,PERMIT
494,penis,1222,PENIS
495,pelican,472,PELICAN
496,peel (6),,
497,peel (5) > skin,,
498,peel (4) > skin,,
499,peel (3),,
500,peel (2),,
501,peel (1),,
502,peek,,
503,paw the earth,,
504,past (suffix or post clitic),,
